CODIGO_DE_HECHO_EN_BITACORA,DEPARTAMENTO,MUNICIPIO,CÓDIGO_DANE,DIRECCION_TERRITORIAL,PDET_ETCR,REGION_PDET_ETCR,FECHA_DEL_EVENTO,MES_HECHO,ANO_HECHO,TIPO_DE_EVENTO,SUB_TIPO_DE_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_DEL_AUTOR,OBSERVACIONES,DESCRIPCION_PRELIMINAR_DEL_EVENTO,FUENTE,CATEGORIZACION_DEL_EVENTO
38787,CHOCO,RIO_IRO,27580,CHOCO,0,0,22/04/2020,4,2020,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"se registra un caso de amenaza  en contra del señor WISTON ARLEY SÁNCHEZ, identificado con cedula de ciudadanía No  1046905212 del municipio de Rio Iró,  quien en un espacio de participación  representa el hecho victimizante de minas antipersonal, el cual me manifiesta que su vida está en riesgo producto de una amenaza reciente por parte del E.L.N., donde hombres armados llenos de barro el día sábado fueron a buscarlos hasta sus casa.",DEFENSORIA DEL PUEBLO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38788,NARIÑO,MOSQUERA,52473,NARIÑO,PDET,Pacífico y frontera Nariñense,22/04/2020,4,2020,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,NO_PRECISA,NO_PRECISA_,,"Frente a la situación de orden público que se ha presentado en la vereda Pueblo Nuevo del municipio de Mosquera del Consejo Comunitario ACAPA la cual ocasiono el 9 de abril del 2020 el desplazamiento forzado de familias al casco urbano del Distrito de Tumaco por la presencia de nuevos actores armados y por el temor a quedar en el fuego cruzado ya que hay amenaza de que se presten enfrentamientos entre estos grupos por disputa de territorio. Lo anterior teniendo en cuenta el antecedente ocurrido el 15 de marzo del 2020 en la vereda Pueblo Nuevo, donde por enfrentamientos de los actores armados ilegales ocasiono la muerte de 4 personas y el desplazamiento de 18 familias 54 personas al casco urbano de Salahonda cabecera municipal de Francisco Pizarro procedentes de las veredas de San pedro del Vino, Pueblo nuevo y nueva unión del consejo comunitario] ACAPA.",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38789,CAUCA,SANTANDER_DE_QUILICHAO,19698,CAUCA,PDET,Alto Patía-Norte del Cauca,23/04/2020,4,2020,HOMICIDIOS,LIDERES_SOCIALES,NO_PRECISA,NO_PRECISA_,,"Como Hugo de Jesús Giraldo López fue identificado el integrante de Marcha Patriótica y líder social asesinado Según lo manifestado por pobladores de la zona donde ocurrieron los hechos, hombres armados ingresaron a la residencia del dirigente político para después ultimarlo con arma de fuego. ",EL COLOMBIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38790,VALLE_DEL_CAUCA,BUGALAGRANDE,76113,VALLE_DEL_CAUCA,0,0,23/04/2020,4,2020,MINAS_MAP_MUSE,ACCIDENTES,NO_PRECISA,NO_PRECISA_,,"En el barrio Divino Niño del municipio de Buga, centro del Valle del Cauca, no salen del susto que dejó la explosión de una granada el interior de una vivienda del sector. El hecho deja tres personas heridas, una de ellas fallece. Según las autoridades y el informe técnico antiexplosivos, no se observa cráter de ingreso, es decir, la manipulación del artefacto se hizo al interior de la vivienda.",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38791,CAUCA,ARGELIA,19050,CAUCA,PDET,Alto Patía-Norte del Cauca,23/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En el barrio Divino Niño del municipio de Buga, centro del Valle del Cauca, no salen del susto que dejó la explosión de una granada el interior de una vivienda del sector. El hecho deja tres personas heridas, una de ellas fallece. Según las autoridades y el informe técnico antiexplosivos, no se observa cráter de ingreso, es decir, la manipulación del artefacto se hizo al interior de la vivienda.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38792,MAGDALENA,SANTA_MARTA,47001,MAGDALENA,PDET,Sierra Nevada-Perijá,23/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Dos personas fueron capturadas por el presunto delito de tráfico, fabricación y porte de estupefacientes, en operativos desarrollados por la seccional de Tránsito y Transporte de la Policía Metropolitana en la carretera Troncal del Caribe. Seguidamente, las autoridades policiales se percataron de la actitud sospechosa del conductor y su compañera de viaje, por lo cual procedieron a realizar un registro al vehículo, encontrando 2 bolsas que contenían dos paquetes plásticos con una sustancia vegetal compuestas de hojas, tallos y semillas, características semejantes a la marihuana con un peso de 9 kilos.",HOY DIARIO DEL MAGDALENA,ACCIONES_INSTITUCIONALES
38793,CALDAS,NEIRA,17486,EJE_CAFETERO,0,0,23/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"La Policia Nacional logro la captura de dos personas por el delito de tráfico, fabricación y porte de estupefacientes. Al practicarles una requisa les fue hallado dentro de un maletín que portaban cinco bolsas con marihuana según la prueba de identificación preliminar homologada (P.I.P.H), con un peso total de 2.500 gramos",POLICIA NACIONAL,ACCIONES_INSTITUCIONALES
38794,TOLIMA,IBAGUE,73001,CENTRO,0,0,23/04/2020,4,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"Integrantes de las Seccional de Investigación Criminal, lograron la incautación de 40 kilos de marihuana, sustancia avaluada en 120 millones de pesos aproximadamente. La sustancia estupefaciente, había sido enviada mediante la modalidad de camuflaje en un tubo cilíndrico metálico, desde el departamento del Valle del cauca con destino a la ciudad de Ibagué, para luego ser comercializada, en las diferentes comunas de la capital tolimense. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38795,SANTANDER,BUCARAMANGA,68001,SANTANDER,0,0,23/04/2020,4,2020,ACCIONES_INSTITUCIONALES,JUSTICIA,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,OTROS,LAS_JOYITAS,"Luego de avalar el preacuerdo realizado por la Fiscalía con 9 miembros de la banda delincuencial Las Joyitas, un juez con funciones de conocimiento los condenó a penas que oscilan entre los 58 y los 72 meses de prisión, por su responsabilidad en el delito de tráfico, fabricación o porte de estupefacientes. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38796,COLOMBIA,NO_PRECISA,,,,,23/04/2020,4,2020,OTRO_TIPO_DE_EVENTO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Luego de avalar el preacuerdo realizado por la Fiscalía con 9 miembros de la banda delincuencial Las Joyitas, un juez con funciones de conocimiento los condenó a penas que oscilan entre los 58 y los 72 meses de prisión, por su responsabilidad en el delito de tráfico, fabricación o porte de estupefacientes. ",HOY DIARIO DEL MAGDALENA,OTRO_TIPO_DE_EVENTOS
38797,ANTIOQUIA,EL_BAGRE,5250,ANTIOQUIA,PDET,Bajo Cauca-Nordeste Antioqueño,23/04/2020,4,2020,RECLUTAMIENTO_FORZADO,NIÑOS_NIÑAS_Y_ADOLESCENTES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"inculación del menor Edwin David Murillo Pedroza, con el GAO ELN",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38798,CAUCA,EL_TAMBO,19256,CAUCA,PDET,Alto Patía-Norte del Cauca,23/04/2020,4,2020,HOMICIDIOS,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,CARLOS_PATIÑO,Dos personas fueron asesinadas en zona rural del municipio de El Tambo,UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38799,ANTIOQUIA,MEDELLIN,5001,ANTIOQUIA,0,0,24/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,,"La Policía Nacional logro la captura de siete integrantes del Grupo Armado Organizado del 'Clan del Golfo' y la captura de cuatro personas, entre ellas dos mujeres por el delito de homicidio. ",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38800,CAUCA,POPAYAN,19001,CAUCA,0,0,24/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"Fue capturada la ciudadana colombiana conocida como ‘Ivonne’, quien presuntamente integraba una organización criminal transnacional dedicada a la preparación química y distribución de cocaína, con influencia en las ciudades españolas de Cataluña, Madrid e islas Canarias. Era la persona encargada de la distribución de la cocaína en estas ciudades.",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38801,COLOMBIA,NO_PRECISA,,,,,24/04/2020,4,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"En el desarrollo de dos operaciones multinacionales entre autoridades de Colombia, Estados Unidos y Panamá, y bajo la quinta fase de la Campaña Naval “Orión”, se logró la incautación de 2.193 kilogramos de clorhidrato de cocaína y una lancha tipo go fast en aguas del océano Atlántico pertenecientes a Panamá.",MI CURILLO CAQUETA,ACCIONES_INSTITUCIONALES
38802,CHOCO,BAHIA_SOLANO,27075,CHOCO,0,0,24/04/2020,4,2020,ACCIONES_INSTITUCIONALES,INFORMES_DE_RIESGO,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,,"El Sistema de Alertas Tempranas de la Defensoría del Pueblo emitió la Alerta Temprana No. 016-20 para el municipio de Bahía Solano en el departamento de Chocó. Riesgo de enfrentamientos armados entre las AGC y el grupo armado de crimen organizado Los Chacales con interposición de la población civil y desplazamientos intraurbanos en los barrios Chambacú, El Poblado, Las Conchitas, Barrio Nuevo y Las Brisas de la cabecera municipal de Bahía Solano. Difusión de panfletos amenazantes por parte de las AGC y Los Chacales, según los cuales se presentarán incursiones armadas y se materializarían homicidios selectivos en la cabecera municipal. Involucramiento violento de la población civil a las dinámicas de la disputa, a través de señalamientos, estigmatización y acusaciones de colaborar con los actores armados presentes en el territorio. ",DEFENSORIA DEL PUEBLO,ACCIONES_INSTITUCIONALES
38803,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,NARIÑO,ETCR - PDET,Pacífico y frontera Nariñense,25/04/2020,4,2020,MASACRES,OTROS,NO_PRECISA,NO_PRECISA_,,"Investigan el asesinato de cuatro colombianos y un ecuatoriano en Tumaco. El hecho se produjo en la vereda San Juan de la Costa, distante a una hora y media del perímetro urbano de Tumaco. Los cuerpos corresponden a cuatro hombres de nacionalidad colombiana y uno más, oriundo del vecino país del Ecuador. ",EL TIEMPO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38804,CAUCA,ALMAGUER,19022,CAUCA,0,0,24/04/2020,4,2020,HOMICIDIOS,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"El crimen se registró en la casa del líder comunal Floro Samboní Gómez de 56 años, quien fue atacado por cinco hombres armados que usaron armas de corto y largo alcance, revelaron las autoridades. Los hechos se registraron en la vereda Loma Larga Bajo del Corregimiento de Llaucanas, municipio de Almaguer en pleno Macizo Colombiano. La comunidad dijo que Samboní Gómez, era un reconocido agricultor de la zona y actualmente era el presidente de la Junta de Acción Comunal de la citada vereda.",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38805,MAGDALENA,SANTA_MARTA,47001,MAGDALENA,PDET,Sierra Nevada-Perijá,24/04/2020,4,2020,HOMICIDIOS,OTROS,NO_PRECISA,NO_PRECISA_,,"Fue reportado el asesinato de un hombre de 70 años de edad, quien residía en la parte alta del sector conocido como Calabazo. La información preliminar de las autoridades señala que la víctima es Alejandro Llinás Suárez, líder social de esa zona norte de Colombia, que denunció en las últimas semanas amenazas de muerte en su contra. Esta persona venía siendo perseguida por grupos al margen de la ley y había solicitado apoyo de las autoridades del Magdalena",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38806,CASANARE,OROCUE,85230,META_Y_LLANOS_ORIENTALES,0,0,25/04/2020,4,2020,SECUESTRO_TOMA_DE_REHENES,OTROS,NO_PRECISA,NO_PRECISA_,,"El ganadero santandereano, Jaime Rueda Guarín, fue secuestro en su finca Hato de Macaoya en el municipio de Orocué en el departamento de Casanare. Al parecer el plagio estaría relacionado con una extorsión de un grupo al margen de la ley. El ganadero es miembro de la Junta Directa de Asogonorte, gremio donde goza de gran aprecio.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38807,NORTE_DE_SANTANDER,SAN_CALIXTO,54670,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Catatumbo,25/04/2020,4,2020,MINAS_MAP_MUSE,ACCIDENTES,NO_PRECISA,NO_PRECISA_,,"Las autoridades reportaron que el hecho se presentó en la vereda San José de Bajial, zona rural del municipio de San Calixto. En el hecho resultó herido el joven Ever García Ropero, quien presentó lesiones en sus extremidades inferiores y varias partes de su cuerpo. El herido fue trasladado al hospital de Ocaña para recibir atención médica especializada.",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38808,CAUCA,EL_TAMBO,19256,CAUCA,PDET,Alto Patía-Norte del Cauca,25/04/2020,4,2020,HOMICIDIOS,AFROCOLOMBIANOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,CARLOS_PATIÑO,"El Proceso de Comunidades Negras de Colombia advirtió sobre el desplazamiento masivo de personas de las comunidades de La Nayita, Zabaleta y Agua Clarita del Consejo Comunitario AfroRenacer del Micay. Habitantes de la región denuncian que hay amenazas en la zona. “Hay una intención de acabar con el proceso organizativo de comunidades negras. Hay que involucrar al ministerio del Interior porque desde la mesa de garantías ya lo habíamos dicho y habíamos denunciado lo que podía pasar”, explicó un líder de la zona.",EL ESPECTADOR,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
38809,CORDOBA,CERETE,23162,CORDOBA,0,0,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,,"En zona rural del municipio de Cereté, un grupo de comandos 'Jungla' de la Policía Antinarcóticos logró la captura de Gustavo Adolfo Álvarez Téllez, alias Tavo, uno de los narcotraficantes más buscados en el país. Alias Tavo es considerado el jefe de la estructura Caribe del 'Clan del Golfo. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38810,TOLIMA,PLANADAS,73555,CENTRO,PDET,Sur del Tolima,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,DAGOBERTO_RAMOS,"En el extremo sur del Tolima, en área rural del municipio de Planadas, integrantes del Ejército, Fuerza Aérea y Policía lograron la captura de alias ""El Renco"", cabecilla la comisión ""Ismael Ruiz"" del Grupo Armado Organizado Residual Dagoberto Ramos que venía sembrando la intranquilidad entre los habitantes de esa región a través de la extorsión y el transporte de droga desde el departamento del Cauca.  Según información suministrada por el Ministerio de Defensa esta persona tendría bajo su mando unos 60 hombres encargados de intimidar a la comunidad del Tolima y el Huila mediante acciones que incluían desplazamiento forzado. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38811,CAUCA,SUAREZ,19780,CAUCA,PDET,Alto Patía-Norte del Cauca,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,OTROS,JAIME_MARTINEZ,"El Ejército y la Policía anunciaron la captura de alias ‘Breiner’, presunto integrante del esquema de seguridad de alias ‘Mayimbú’, primer cabecilla de la estructura Jaime Martínez, y alias ‘La Puerca’, señalado de ser el reclutador de menores para dicha estructura delincuencial. La aprehensión de los dos señalados disidentes se dio en medio de una operación militar llevada a cabo en la vereda La Sirena, del municipio de Suárez, norte del departamento del Cauca. ",EL PAIS,ACCIONES_INSTITUCIONALES
38812,CORDOBA,PUERTO_LIBERTADOR,23580,CORDOBA,PDET,Sur de Córdoba,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,CLAN_DEL_GOLFO,,"En zona rural del Municipio de Puerto Libertador sur de Córdoba, fue capturado alias Perro, cabecilla urbano de la estructura Rubén Darío Ávila del Clan del Golfo ",RCN RADIO,ACCIONES_INSTITUCIONALES
38813,PUTUMAYO,PUERTO_ASIS,86568,PUTUMAYO,ETCR - PDET,Putumayo,24/04/2020,4,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"Gracias a información de inteligencia del Gaula Militar Putumayo, en conjunto con el Batallón de Fuerzas Especiales Urbanas N.6 y Policía Putumayo, se ubica e incautan más de 70 canecas de pintura tipo 1 o Vinilo que iban a ser transportadas de Puerto Asís a otro municipio para supuestamente ser comercializadas. Los 428 galones de ácido sulfúrico y 150 kilos de urea. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38814,PUTUMAYO,MOCOA,86001,PUTUMAYO,PDET,Putumayo,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En desarrollo de una operación militar de control territorial, tropas de la Brigada 27, logran la captura en flagrancia de un sujeto y la recuperación de un vehículo tipo camión en Mocoa, Putumayo. En el camión, se transportaba más de 50 paquetes de marihuana, sellados, con un peso variable entre un kilo y 1.5 kilos cada uno. ",RCN RADIO,ACCIONES_INSTITUCIONALES
38815,NORTE_DE_SANTANDER,CONVENCION,54206,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Catatumbo,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,NO_PRECISA_,,"Unidades Orgánicas a la Fuerza de Tarea Vulcano, la ubicación destruyó cinco laboratorios para el procesamiento de pasta base de coca, en zona rural de los municipios de Convención y El Carmen, pertenecientes al Eln. Según el comandante de esa unidad militar el general Olveiro Perez dijo que “cuatro de estas estructuras ilegales fueron halladas por hombres del Batallón de Operaciones Terrestres N°.10 en las veredas, Curales, Santa Inés, y El Diviso, jurisdicción del municipio de El Carmen”. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38816,NORTE_DE_SANTANDER,EL_CARMEN,54245,NORTE_DE_SANTANDER_Y_ARAUCA,PDET,Catatumbo,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,ELN,,"Unidades Orgánicas a la Fuerza de Tarea Vulcano, la ubicación destruyó cinco laboratorios para el procesamiento de pasta base de coca, en zona rural de los municipios de Convención y El Carmen, pertenecientes al Eln. Según el comandante de esa unidad militar el general Olveiro Perez dijo que “cuatro de estas estructuras ilegales fueron halladas por hombres del Batallón de Operaciones Terrestres N°.10 en las veredas, Curales, Santa Inés, y El Diviso, jurisdicción del municipio de El Carmen”.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
38817,PUTUMAYO,MOCOA,86001,PUTUMAYO,PDET,Putumayo,25/04/2020,4,2020,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,NO_PRECISA_,,"En desarrollo de una operación militar de control territorial, tropas de la Brigada 27, logran la captura en flagrancia de un sujeto y la recuperación de un vehículo tipo camión en Mocoa, Putumayo. En el camión, se transportaba más de 50 paquetes de marihuana, sellados, con un peso variable entre un kilo y 1.5 kilos cada uno.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
